ID,Period,Type,qID,IsDecisionMade,Decision,R.La1,R.Lp1,R.La2,R.Lp2,R.La3,R.Lp3,R.La4,R.Lp4,R.Ra1,R.Rp1,R.Ra2,R.Rp2,R.Ra3,R.Rp3,R.Ra4,R.Rp4,R.NumEvents,R.RollPrefix,R.isReverseOrder,D.Lamount,D.Ldays,D.Ramount,D.Rdays,B.Bin,B.Question,MPL.LeftText,MPL.RightText,MPL.NumberOfDraws
sps-eec-452s_2015-02-23 101121,1,1,rdon1,True,0,21,0.3,27,0.3,35,0.2,42,0.2,13,0.2,26,0.3,41,0.2,53,0.3,100,Dice ,False,-1,-1,-1,-1,1,"","","",0
